					
				마티암	남보다 못한 건 견딜 수 없었거든. (반대쪽도 꾹꾹 눌러본다) ..그 말대로야. 욕심은 많고, 자존심도 강하고.. 그렇지만 재능은 없던 재봉사 마티암. 돌아가고 싶다는 생각도 안 드는군. (쓰게 웃었다. 어색하면서도 익숙한 시야. 비로소 당신을 제대로 바라보는 것 같다. 지금 이곳에는 마티암 크로히와 미겔 콜드듀가 마주 보고 서 있다.) .. 20대 시절로 돌아간 기분인걸. 그대가 원래 이렇게 생겼던가?
				미겔	세상엔 남보다 훌륭한 이들이 많은 만큼 남보다 못한 이들도 많지요! 그게 죄악이냐 묻는다면 전 아니라고 답하겠습니다. 왜냐면 더 빛나려는 모습은 추하고, 또 아름답거든요! (위로가 되지 않을 말을 건네며 반대쪽 입꼬리도 쭉 올라간다.) 돌아가고 싶다는 생각이 안 드신다는 것 치고 제 눈 앞의 분은 꿈 속에서 목이 달린 채로 사냥도 하고, 노래도 하고, 단원들의 옷도 수선해준다고 합니다? (마티암 크로히와 미겔 콜드듀. 사람들이 유행에 민감해 혼잡한 마을과 조그마한 외곽 마을. 아마 시작점이 같았다면 거리를 나돌던 아이가 막 성인이 되어 애쓰는 당신을 보고 격려해줬을지도 모른다. 하지만 뭐 어떤가! 소설의 첫 줄은 달랐어도 삶의 두 번째 장에서 그들은 만났다.) 20대의 마티암씨는 딱 이런 모습이셨습니까~? 후후, 그럼요~ 사실 이것도 제 완전한 모습이라고 보긴 어렵지만 말입니다!
				마티암	물론 죄악은 아니지만... 으음. (멋쩍어보이는 표정) 흑역사 같은 거지. 그때는 너무 그 세상에 갇혀 살았으니. 20대의 나를 만났더라면 질색했을걸. (당신의 말에 눈을 깜빡인다.) 너무... 잘.. 기억하는데. (하아~ 작게 한숨 쉰다) 머리가 붙는 것과 별개로 그 시절로 돌아가고 싶진 않다는 거지. (다행일지도 모른다는 생각을 했다. 미겔 콜드듀는 그 마을과 어울리지 않았으니. 또 지금의 자신을 먼저 만났으니. 현재도 아주 완벽한 첫 만남은 아니었지만....그만두자. 관계에서까지 완벽주의일 필요는 없잖아? 당신의 조언대로 생각을 깊게 하지 않으려 애쓴다.) 여기서 좀 더 머리가 길고, 정돈이 잘 되어있었지. 머리를 묶을 수 있을 정도로 말이야. 왜, 지금도 좋은데. 완전한 모습은 어떤 거지?
				미겔	사실, 죄악이어도 크게 상관은 없습니다! 어떤 이들은 태어난 것부터 죄라고 주장하더군요~ 그럼 저희 모두가 죄인일지도요! 20대의 마티암씨라~ 얼마나 갇히셨는지 일단 보고 나서 질색하고 싶은데요~? 오만이겠지만 전 마티암씨를 탈출시켜드리고 싶었을겁니다! 물~론 그때의 마티암씨는 '유명'에 집착하느라 제 제안을 거절하셨을 것도 같지만요. (잘 기억하는 음유시인은 역시 별로입니까? 물어보며) 그럼 역시 지금 머리가 붙어야 딱이려나요! (아마 당신 마을에선 더 자유를 모르고 자랐을 것이다. 당신처럼 후회할 선택도 하고. 그래도 제법 좋았을지 모른다! 당신이 걸어온 시간선과 조금 더 겹치는 거니까.) 머리가 길고... 정돈이~?! 머리도 묶고 다니셨습니까? 예뻤을 것 같습니다! (호기심에 안경이 빛난다.) 아잇, 그리 말씀하시면 이 미겔 부끄럽습니다용~ (수줍다는듯 볼에 손을 얹고) 역시 눈이 드러난거겠죠. 지금의 저는 눈을 감추고 있으니까요, 치사하게~
				마티암	심판을 받기 전까진 알 수 없는 노릇이지. 그대는 사후세계가 있다고 믿나? ...그렇다면 방법은 간단하네. 10년 전으로 돌아가서 내 고향 마을을 들르면 되거든. 하하, 부정할 수 없군. 그래도 어쩌면.. 그대의 말이 생선가시처럼 마음에 걸려 다른 길을 선택했을지도. 그는 작은 바람에도 쉽게 꺾이는 사람이니까. (역시는 아니지만 조금 곤란할지도. 자신의 볼을 문지른다) 위 공기도 마시며 살아야지. '완벽'한 생활이지 않나? (킥 웃는다) 살면서 예쁘단 말은 들어본 적 없는데. 뭐 그렇지, 미겔의 고동색 머리 정도로 길진 않았지만. (눈이라.. 다시금 색안경을 바라본다. 깜깜한 유리는 특유의 광채를 내며 독특한 분위기를 풍긴다.) ..특별한 이유라도 있는거야?
				미겔	이쯤 드리고픈 질문이 있습니다! 심판은 누가 하는 겁니까~? (사후세계의 존재에 대해 물으면 고개가 옆으로 기울어졌다가 끄덕임으로 끝맺는다.) 믿는 건 아니지만, 있으면 즐거울 것 같습니다! 마티암씨는 믿으시는 편입니까? 시간을 되돌리는 마도구가 있다면 10년 전으로 돌아가 마티암씨네 마을을 가야겠군요! 10년 전이면... 어디 보자, 거의 제가 베리 파수꾼에 입단하기 직전이겠군요. 마티암씨의 마을에 발을 들였다가 두 사람의 인생이 완~전 바뀌어버릴지도 모르겠는데요~? 저는 단순히 작은 바람이 아니었을 겁니다! 그 당시의 전 더~ 뭐랄까, 불 타오르는 이였으니 말입니다! 아예 마티암씨 손목을 잡고 도망쳤을지도 모르구요~ (조금 곤란하다는 말을 듣고는 볼을 문지르는 당신을 보며 곤란해지는 게 싫다면 기억하지 않겠다 전한다.) 와우! 그럼 제가 처음이군요~! 으음, 길지 않다면 어느 정도입니까? 이 정도?  (암의 어깨에 손바닥을 대어보다가 눈을 마주친다.) 특별한 이유... 노래 한번 잘못 했다가 어떤 눈을 가진 바드라더라~ 풍문이 돌면 곤란하잖습니까~ 아니면 너무 아름다워서 추문에 휩싸이고 싶지 않다던지? (후후후...)
				마티암	사후 세계라고 하면 심판을 받는다는 이미지가 강하잖아. 착한 사람은 천국으로, 아닌 사람은 지옥으로. 누구냐고 하면.. 역시 신이려나. 가본 기억이 없어서 모르겠군. 나야.. (잠시 뜸을 들이다) 있으면 좋을 것 같아. 죽은 후 평생을 유령으로 살면 너무 지루하잖아. 더 젊은 시절의 미겔이라. 그때도 지금과 같은 성격이었나? 난 몰라도 그대는 크게 달라지지 않았을 것 같아. 어떤 상황이든 자신의 길을 선택하는 편이니. (사실 기억해주는건 기쁘네. 하지만 조금.. 쑥스러울지도?) 여기서 더 타오를수도 있는건가? 하하하. 그랬다면 첫인상은 많이 바뀌었겠군. 세계 최고의 바드에서 갑자기 손목을 잡고 달리는 이상한 사람으로..   (그 시절에 난입하여 자신의 손목을 잡고 달리는 어린 미겔을 상상한다. 꽉 막힌 사람이니 손을 뿌리치며 이해할 수 없는 듯 바라봤겠지. 하지만 결국 다시 손을 잡았으리라 확신할 수 있었다. 당신에겐 자신의 마음을 전달하는 힘이 있으니까) 묶었을 때 뒷목 아래를 스치는 정도랄까. (손으로 길이를 가늠하듯 표시한다) 그 선글라스보다 특정되기 쉬운 눈은 쉽지 않은데. (거의 미겔의 아이덴티티..아닌지) 추문은 물론 조심해야 하지만.. 내가 그런 아름다움을 지녔다면 뽐내고 다녔을 것 같은데. 참을성이 대단하군.
				미겔	그래요~? 저는 생각치 못한, 아니, 사실 많은 분들이 하도 벌 받으면 지옥 간다~ 해서 생각은 하고 있었습니다만, 굳이 생각치 않으려는 모습의 사후세계네요! 제가 생각한 사후세계는 말이죠... (당신에게 자신이 상상한 사후 세계의 모습을 들려준다. 가장 좋아하는 색의 꽃이 피어있고 바람이 제멋대로 불며, 살면서 가장 인상 깊었던 것과 가장 두려운 것이 공존하는, 그런 사후 세계를.) 그곳엔 신도 없을 겁니다! 그 세계의 주인은 자기 자신일테니까요~ 이런 곳이면 마티암씨도 지루하시지 않을 겁니다! 지금보다 쪼오금 더... 호기로웠다고 할까요? 과감한데다가 겁도 없었지요! 머리도 묶지 않았고, 아, 그땐 색안경도 당연히~ 쓰지 않았답니다? 크게 달라진 건 없습죠! 마티암씨 말대로 저는 마음을 따르는 편인지라. (기쁘다면 계속, 계속 기억하겠습니다! 그렇게 말한다.) 그럼요! 불은 얼마든지 더욱 타오를 수 있는 법이니까요~  후후, 이상한 사람이라고 내치셨을지도 모르겠습니다. 손목을 잡고 달리면 놀랄 만도 하죠! 하지만, 그때는 아마 제 눈을 보실 수 있을테니... 그 마을에서 마티암씨를 데리고 벗어나겠다는 의지를 눈동자에서 읽어내시면, 분명 제 손을 마주 잡아주셨으리라 생각합니다! (그러면 당신이 더는 달콤한 악몽을 꾸지 않게 될까? 어린 제 손을 잡는게 지금보다 덜 후회하는 선택이 되어서, 듀라한이 아닌 마티암 크로히로서 살아갈 수 있었을까? 그런 생각을 잠시 한다.) 뒷목 아래~... 면 그리 길진 않군요! 지금 모습에서 조금 더 기르시면 가능하겠습니다~? 아핫, 그렇네요! 이상한 색안경을 쓴 녀석, 하면 바로 특정되네요~ (몰랐다는듯 제 머리 딱콩!) 하하하! 그야 뽐낼 정도의 외모는 아니니까요! 마티암씨는 지금도 뽐내시는 중인 거 아닙니까~? (능청스런 농담이나 던진다.)
				마티암	지옥에서 올라왔다는 흡혈귀가 존재하기도 하니까. (그 때문은 아니겠지만, 농담삼아 던진다) 자신만이 존재하는 사후세계라.. 그대의 묘사를 들으니 정말 그런 곳이 있을 것 같은 기분이야. 제멋대로 부는 미지근한 바람을 맞으며, 흩날리는 꽃잎을 좇는.. 그런 곳. 그곳에선 안식을 누릴 수 있으려나? (두려운 것도 공존한다니, 꼭 평화로운 공간은 아니겠지만) 그렇다면 미겔의 사후 세계에는 어떤 것이 존재할 것 같나? 인상 깊었던 것과 두려운 것.. 막상 딱 하나만 고르자니 쉽지 않은데. (그러다 문득 떠오른 듯 덧붙인다) ..죄책감 때문이 아닐까. 지옥이 있다고 여기는 것 말이야. 그 어찌할 수 없는 후회를. 죽어서, 타인에 의해 해소할 수 있다고 생각하는 거지. (..) 아니면 주변의 짜증 나는 이가 벌 받길 바라는 마음에서 만든 개념일지도? 긴 곱슬머리의 미겔이라. 하하.. 조금 더 일찍 목이 잘릴 걸 그랬군. 그 모습을 보지 못하다니 말이야.  어쩌다 색안경에 꽂히게 된 거지? (94개의 색안경을 어디서 구매한 것일까. 이렇게 얇고 동일하다니. 만든 이는 장인이 분명하다.) 그 불이 꺼지지 않길 바라고 싶네.  눈동자가 보이지 않아도 이 정도인데, 그 매력적인 눈이 추가된다면 얼마나 진심을 느낄 수 있겠나. 하하, 이상하게도.. 그 후로 머리가 자라지 않는다네. 뭐 지금 상태를 생각하면 이상한 일은 아니긴 하지. 관리도 어려울 것 같고. 흐음.. 노래를 잘못할 것 같은 순간마다 안경을 바꿔 끼는 건 어떤가? 아니면 가면이라던가. (베리 '도적단'이었던 시절처럼..) 후후. 진심 뽐내기까지는 아니라네. 그러면 다들 정신을 차리지 못할 것 같아서.
				미겔	(당신의 말에 망설임 없이 누군가를 떠올린다. 웃음이 이어진다.) 그렇습니까? 정말 있을지도 모른다구요~ 마티암씨의 사후 세계에는 어떤 색의 꽃들로 채워져 있으려나요~? (당신에게 질문을 건네자마자 저도 질문을 받아 아핫, 소리를 낸다.) 아직 잘 모르겠습니다! 무엇이 인상적이고, 무엇이 두려운지... 즐거운 건 많았습니다만, 더 깊은 감정에 본질적으로 다가가본 적은 없는 것 같아서요. (당신이 덧붙이는 이야기를 묵묵히 듣다가 입을 연다.) 그렇지만 지옥을 원하는 이에게는 지옥이 없을 겁니다. 지옥을 원치 않는 이에게 가야 지옥 아닐까요~? 후후, 그러니 후회를 죽어서까지 안고 가지 마십쇼! 죄책감은 살면서 하는 것으로 충분합니다~? 그래도 타인에 의해 해소되길 바라신다면... 제가 마티암씨께 천벌을 드리죠! (입으로 콰쾅~! 소리를 내며 류트로 당신 머리를 콩 치는 시늉을 한다.) 지금도 긴 곱슬 머리긴 합니다~? 머리를 풀지 않아서 그렇지요.   일찍 목이 잘려서 좋을 게 뭐가 있다구요. 마티암씨께서 저와 입단 시기가 비슷하셨으면 확실히, 맨얼굴 하나는 보셨겠지만요! 그냥 눈을 가리는 게 좋겠다~ 싶었는데 가장 눈을 가리기 효율적인 게 이 새까만 색안경이었습죠! (자켓 안쪽에서 하나를 꺼내 당신 얼굴에도 씌워준다. 이제 93개!) 저런! 불은 천감에게 극악한 존재인데도요~? 다~ 태워버릴지도 모릅니다? (이어지는 말을 듣고는 아잇, 참! 하더니) 부끄러운 말씀을 잘도 하십니다~! 제 눈을 보시지도 않았으면서 매력적이라고 하시깁니까, 네~? (제 턱을 짚은 채로) 흐으음, 역시 잘린 머리가 붙지 않는 것처럼, 머리카락도 자라지 않는거려나요! 안경을 너무 바꿔끼면 특징이 사라지잖습니까~ (당신의 마지막 말에서 능청스러움을 느끼고는 시원하게 웃는다.) 하하하하! 한번 뽐내봐주시면 안됩니까? 정신 좀 못 차리게요~
				마티암	그렇다면 죽은 자의 영혼은 영원히 그 장소에 있는 건가? 이거 인상 깊었던 것을 잘 봐둬야겠는걸. ..하나를 정하기가 어려워. 색의 종류가 얼마나 많은데. 붉은색만 하더라도 천차만별에.. 염료가 개발됨에 따라 유행이 생기기도 하지. 상상치 못한 색이 그 옷에 딱 맞아떨어질 때의 기쁨이란. 하하. 지금 바로 죽는다면 뜬금없는 것이 나타날지도 모르겠군. 그대도 사후 세계에서 함께 할 두 가지를 잘 봐둬야겠어. 굳이 따지자면 생각나는 것 있나? (콩 맞는다.) 지옥을 바라는 건 아니야. 그건 너무.. 자기 편한 대로잖아. 그대의 천벌이라면? (계속 콩 치는건가)  머리도 풀고, 안경도 쓰지 않은 어린 미겔이 궁금해서 그렇지. 어차피 결과는 똑같지 않나. 마도서를 일찍 찾기 시작하겠군. (세상이 조금 까매졌다.) 뭐든 영원한 것은 없지. 일주일마다 가판대를 갈아치웠다고 하면 놀라겠어. 무언가를 태워 밝게 타오르는 것이 불의 성질이잖아? 천을 양분으로 삼은 것뿐이지. 잠시 환하게 타오르는 불이 연속되는 것보다 못하다고는 생각되지 않네. 오히려 기억되는 것은 그 잔상이니. (으쓱) 그건 그대의 눈이 어떤 모습이든 사실일 테니까. 그래서 머리카락 한 올 한 올이 소중하다네. (농담!) 하하, 사실 특정되고 싶었던 것 아닌가? 마물과 다른 단원마저 홀리면 곤란하니 생각해보도록 하지.
				미겔	그렇지요~! 하지만 그 장소는 결코 좁지 않을테니 다양한 것이 있고 다양한 색이 있을 겁니다! (당신의 얘기를 듣고 짧게 상상해본다. 당신이 발을 디딜 사후 세계는 색의 세계만큼 다채로우려나? 같아 보이는 붉음이어도 수백가지로 분류할 수 있는 당신이라면 그럴지도 모르겠다.) 흠! 그렇다면 엄~청 다양한 색상의 꽃들이 피어나있을지도 모르겠군요. 이거, 구경하기 위해서라도 마티암씨의 사후 세계에 놀러가야겠는데요~? 굳이 따지자면 생각나는 것... 두려움은 역시나 잘 모르겠군요! 인상적이라고 하면 여러분을 전부 끌고가야 할 판인데~ (장난스레 말하며 당신과 동료들을 가리킨다.) 그럼 무엇을 바라십니까? 자기 편한대로가 아니라면요! 그것에 맞춰서 제 천벌도 바꿔드리겠습니까~? (류트로 계속 칠 순 없으니까요! 농담을 덧붙인다.) 머리도 풀고, 안경도 쓰지 않은 '어린' 미겔은 아쉽게도 더이상 보여드릴 순 없습니다만...        머리도 풀고 안경도 쓰지 않은 그냥 미겔은 보여드릴 수 있습니다? 마티암씨가 듀라한이 되는 결과 말씀이시지요! 일찍 찾기 시작하신 만큼 지금 벌써 찾으셨을지두~ (까매진 세상을 바라보는 당신 앞에서 손가락을 한번 튕겨보인다. 성냥으로 불빛을 켜는 것처럼.) 하하하, 이미 천을 소모하는 것은 마티암씨도 마찬가지셨군요. 그 밝게 타오르는 잔상이 오히려 기억된다고 하신다면... 제 불이 꺼지지 않았으면 하시는 바람도 결국 그 한순간적인 빛을 즐기기 위함이십니까~? (제 눈이 어떤 모습이든지요? 이것 참, 어디서 그런 확신이 나오시는지! 그렇게 말하며 저도 모르게 웃음이 나온다.) 요런~ 눈이면 어쩌시려구. (바닥에 붕어눈을 그려보고는) 이럴 수가! 실수로라도 마티암씨 머리카락을 뽑는 일은 없어야겠습니다? (하하하~) 그럴지도요! 마물은 홀리면 오히려 처치하는데에 쉬울듯한데... 아무튼 기대해보겠습니다~! (무엇을.)
					
	03. 28 A duel between the bard, the tailor, and two swordsmen				
				마티암	(같이 여관에 갈 사람을 찾는 눈빛)
				미겔	후후, 미안합니다, 마티암씨... 건강한 놈이라... (아쉽다는 눈빛)
				마티암	(한층 건강해진 당신을 바라본다) 심하게 건강하군..
				미겔	(똘망똘망. 한층 듬직해진 몸으로 후움.)
				마티암	왜 그렇게... 바라보는가? (계속 바라보는 김에 선글라스 속의 눈을 마주치려고 한다)
				미겔	후후... 마티암씨와 여관을 못 간 게 아쉬워서... (위험을 감지하고 시선을 뒤로 샤샤샥 물린다.)
				마티암	여관 중독이네 그거.. (한층 광이 나는 얼굴이 되었다)
				미겔	마티암씨도 여관 중독 되신 거 아닙니까?! (한층 얼굴에서 광이 나 크윽, 소리와 함께 시선을 피한다.)
				마티암	무슨 그런 섭섭한 말을. 이번이 첫 여관이라네. (오라 딱딱한 돌바닥이여)
				미겔	그렇습니까~? 앞으로는 자주 자주 다녀주셔도 좋을 것 같습니다! 가끔 보면 역시 그, 죽음이 두렵지 않다는 검 놀림 때문인지 마티씨든 암씨든 피를 흘리실 때가 많아보이니까요.
				마티암	어쩐지 죽지 않을 것 같다는 생각이 들어서 말일세. 내 검술을 믿는 건 아니지만.. (검을 만지작거렸다) 탈출도 했으니 한 수 가르쳐주겠나?
				미겔	그 마음이 뭔지 압니다! 저도 보통 그런 생각을 할 때가 많으니까요~ 아니, 그렇게 믿고 싶은 거라고 해야 할까요! (당신의 말에 활짝 웃으며 고개를 끄덕인다.) 물론입니다! 자, 검을 한 번 잡아보실까요? (말하고는 저도 등에 있던 검을 꺼낸다.)
				마티암	하하, 그대와 나는 생각보다 닮은 점이 많은 것 같군. (허리춤에서 검을 꺼내곤 손목을 움직이자 완벽하게 닦인 검날이 빛을 반사한다) 예전의 내가 아니라네. 카르페에게 교정을 받았거든. (당신과 적절한 거리를 유지하며 느릿하게 돌았다)
				미겔	겉으로 보기엔 전~혀 다를 것처럼 생겼는데 말이지요. 참으로 신기한 일입니다! (빛을 반사하는 검에 잠시 시선을 두었다가 다시 당신을 바라본다.) 그렇습니까~? 심장을 꿰뚫는 검사에게 가르침 받으신 검술이라니, 기대되네요! 마티암씨만의 검놀림도 기대해보겠습니다? (검의 손잡이를 잡고 검을 세운 채 정중히 인사를 건넨다.) 자, 그럼 시작해볼까요? 마티암씨에게 선제의 기회를 드리도록 하겠습니다.
				마티암	왜. 그래도 곱슬머리인 점은 비슷하지 않나? (농담하곤) 나 역시 찌르는 검이기에 도움을 많이 받았지. 하지만 대련에서 직접 써보는 것은 처음이라네. (당신을 따라 인사하며 자신도 모르게 씩 웃었다) ..사양 않겠어. 그럼- (휙, 그대로 검을 든 손 쪽으로 향한다. 시선이 닿기도 전 유연하게 몸을 숙이곤 한쪽 팔로 바닥을 잡은 채 검으로 당신의 허벅지를 노렸다.) [민첩]
				미겔	아핫! 그건 닮았네요! (당신이 찾아낸 공통점에 활짝 웃는다.그러는 와중에 허벅지가 찔려 아익! 소리를 내며 호들갑을 떤다.) 잉~ 너무 제대로 가르침을 받으신 거 아닙니까~? 아픕니다! (투정을 부리는 것도 잠시, 호흡을 짧게 고르고는 손에 [힘]을 주어 당신 가슴팍 근처로 검을 크게 휘두른다.)
				마티암	..그리고 훔이라는 점 정도려나. (빠르게 검을 뺀 후 그대로 한바퀴 돌아 원상복귀한다) 처음부터 심장을 노릴 수는 없는 노릇이니 말이네. (다가오는 검을 막아보려 하지만 힘이 부족해 팔목이 꺾이고, 그대로 옷이 찢기고 만다. 탱-! 하는 소리와 함께 목걸이에 걸려있던 반지가 떨어진다) 하하. 하루종일 연주를 하면 근력도 느는건가? (거추장스럽다는 듯 목에 걸린 실을 던져버리곤 검을 반대로 든 채 [민첩] 하게 몸 전체를 날렸다)
				미겔	닮은 구석이 딱 두 가지군요! 하나 더 없습니까~? 우리 재봉사께서 3이라는 숫자를 좋아하셔서 말이죠. (웃으며 검 손잡이를 고쳐 잡는다.) 이왕 노릴 거면 처음부터 심장을 노리셔야죠! 상대는 기꺼이 그리 할테니 말입니다. 이번엔 심장 대신 금붙이가 떨어져 나갔으니 운이 좋으시군요. (평소와 달리 차분한 목소리로 말하다가도 금방 원래 모습처럼 반지를 줍는다.) 그나저나 이거~ 중요하신 건 아닌가봅니다~?! 그럼 하는 수 없지요! (제 검지에 반지를 끼우고는 그대로 몸을 돌려 당신의 몸과 검을 받아낸다. 피하려는 노력보단 버틸 심산이다.) 아무래도 그렇지요! ([힘]으로 검을 역방향으로 돌려 잡아 당신의 목에 겨눈다.)
				마티암	이야기를 수집하는 이야기꾼이라 그런지 잘도 기억하는군. (킥 웃었다) 마지막 하나는 그대가 찾아보는 게 어떤가? (일련의 과정을 지켜보며 검으로 바닥을 툭툭 쳤다) 사람의 심장을 노리는 건 처음이라 준비 과정이 필요하네. 하지만 그대의 모습을 보니 전력으로 승부해도 될 것 같아. (어쩐지 평소와 다른 미겔을 상대하는 느낌이었다. 그래, 검을 들 때면 늘 이랬었지. 이마에서 땀이 주륵 흘러내린다) 마음에 들면 가지시게나. 내 손에는 맞지 않거든. ...큭. (힘과 힘이 맞붙자 점점 검이 목 쪽으로 향하는 것이 느껴진다) 이미 잘린 목을 겨눠 무엇을 할 셈인가? ( [민첩] 한 움직임으로 당신에게 멀어졌다. 자신의 검도 닿지 않을 거리. 그때 플라잉 나이프가 당신의 머리 옆을 가르고, 곧바로 당신의 심장을 향해 돌격한다.)
				미겔	어디 보자~... (당신을 가만히 바라본다.) 손이 닮았으려나요? (웃으며 찾아보라는 말에 그리 답한다.) 무엇이든 처음이 어렵지요! 맞지도 않는 반지를 목걸이로 하고 다니시는 건... 멋입니까~? 허락해주신다면 가지는 걸로 하죠! 그야 목이 베이신 거지, 그곳에 검이 꽂히신 건 아니잖습니까. (심장으로 돌격하는 플라잉 나이프의 칼날을 손으로 잡아낸다. 손바닥이 베여도 심장을 꿰뚫으려는 것은 막아야 하니까. 조금만 늦었더라면 그대로 부활의 영약이 필요했을지도. 숨이 가빠진다. 긴장감이나 두려움 때문이 아닌, 손 끝에서 올라오는 짜릿함 때문이다. 그것이 제게는 [힘]이 된다. 당신이 진심으로 임하고 있다. 그렇다면 저도 보답해야 하지 않을까? 플라잉 나이프를 옆으로 던지고는 양 손으로 검을 고쳐 잡는다. 은빛 손잡이에 피가 배어든다. 자, 정말 당신이 죽음에 대한 공포가 없는지 볼까? 양손으로 쥔 검은 그대로 심장을 향한다.)
