					
				마티암	...어색해서 그러네. 어색해서. (마지막으로 어깨 툭툭 치곤) 뭐 그 사후세계에서도 하는 일은 똑같지 않겠어. 이야기꾼과 검사. 그 둘이 물리적으로 나뉘어 있다는 것만 빼면. 그것과 관련된 이야기도 아직 덜 들었는데... 목이 나으면 말해주길 기대하겠네. (당신에게 목탄과 가죽 조각을 건넨다. 정말 전하고 싶은 이야기가 있을 때 쓰라면서. 당신에겐 익숙한 조각일지도. 여전히 '오란'은 덜 지워진 채로 있다.) 참수형이 예정되어 있었지만.. 죽고 싶진 않았거든. 그 많은 일을 자초하고도 말이야. 그래서 '마도서'의 주문을 외웠지. 마법 자체는 제대로 된 것이었을걸. 하지만 그걸 딱 반절 넘기는 순간.. 목이 잘려버렸지. 참수 직후에는 너무 놀라 말이 나오지 않는다는 사실을 아나? 하하하.
				미겔	(본인도 어색한지 쇳소리와 비슷한 웃음소리가 난다. 목소리가 죽은 것만으로도 어색한데, 정말 죽어버리면 얼마나 어색할까? 제 목을 죽 긋는 시늉과 함께 켁, 소리를 내더니 어깨를 으쓱인다. 자기가 죽으면 어쩔 거냐는 소리. 뒤이어 고개를 열심히 끄덕인다. 목이 나으면 당신이 원하는 이야기는 뭐든 해줄 것 마냥.) ... (목탄과 가죽 조각을 건네 받는다. 여전히 덜 지워진 '오란'을 엄지로 훑는다. 전하고 싶은 이야기는 아직 없어도 전하고픈 것은 있는지 무언가 생각났다는 눈치로 당신 손을 잡아올린다. 얼른 일어나보라는 듯이.) ... (놀라서 말이 안 나오는 게 아니라 목이 잘려서 말이 안 나오는 거 아니구요? 안경알이 그렇게 말하는 착각이 든다. 마법을 반절 읊다가 목이 잘렸으면... 나머지 반절을 읊는 것으로는 다시 붙진 않으려나? 그런 생각을 한다.) '목이 붙는 마법은 없습니까요?'
				마티암	...웃는 것도 손짓으로 하게. (진지하다. 목을 쓰면.. 더 안 낫지 않겠는가?) 어쩌긴, 살려내야지. 센 바람 스치면 죽을 것 같은 상태가 되더라도.. 이야기는 끝까지 들어야 직성이 풀리니까. (어떻게든 알아듣는 것 같다. 이런저런 미겔을 자주 봐왔기 때문일까. 그러다 손이 잡히자 순순히 일어난다. 놀란 표정이었지만) ..뭐. 그렇다기엔 지금 잘 말하고 있잖아? 이것저것 찾아봤지만.. 걸린 마법이 뭔지 알아야 처치할 수 있다더군. 마저 읽든, 해제든, 수정이든 뭐든. 그러니 찾는 거야. 그때, 내가 읊었던 주문.. 그 마도서를.
					
				미겔	
					... (당신 말에 입을 꾹 다문다. 끄덕끄덕.) ... (고개를 젓는다. 진짜, 진짜 죽으면 어쩌겠냐는 눈치다. 안 그래도 지금 목소리가 나오지 않아 이야기를 전하지도 못하는데, 정말 존재가 없어져버리면? 그 의문이 담긴 얼굴로 답을 요청하는 것 마냥 당신을 바라본다. 당신이 일어나면 헛기침 하는 시늉과 함께 무언가를 뒤적여 꺼내더니 당신 머리에 푹 씌운다. 푸른 빛의 모자다. 이윽고 모자에 달린 리본을 묶는다. 마티에서 떨어지지 않도록. 더러운 자신의 꼴로 모자를 씌워주는 게 웃긴 모양인지 어색한 웃음과 함께 입을 연다. 드문드문 입 모양이 이어진다.) '선물 드리기 좋지 못한 장소라는 건 알지만,' ... '릴레인에 갔다간 진짜 못 드릴 것 같아서.'  (계속해 입을 열심히 움직여 나간다. 간간히 소리가 난 것도 같다. 처음엔 자신이 모자를 만들려고 했는데, 그건 음유시인에게 무리였다는 등, 그래도 재봉사의 후계자로서 나름 모자에 리본은 직접 달았다는 등... 당신과 함께 갔던 가게에서 구한 거라며 눈치 못 채고 있었다는 게 재밌다는 눈치다. 웃음이 새어나오는 걸 막고 손짓으로 웃는다. 그 손짓은 다시 앉아도 된다는 움직임으로 이어진다.) ... (그건 그렇다! 음, 그래도 방법이 아주 없는 건 아니군요! 표정이 말한다. 당신이 무엇을 바라는지, 그 목표를 아주 명확하게 알게 되었다.) '마도서가 마을에 남아 있진 않을까요?'
				마티암	(이번에는 시간이 조금 걸렸다. 상상 속의 미겔은 역시 이야기는 끝까지 들어야 제맛이죠! 라며 안 그래도 아픈 모두를 위해 죽지 않을 것이라 말하고 있었으니. 벌써부터 이렇게 차이가 나다니. 역시 원본을 따라잡을 수는 없나 보다. 그야, 모든 이야기는 저자의 상상력을 넘길 수 없으니까.) 그런 건.. 생각해본 적 없는데. (죽음을 상상하는 건 쉽다. 하지만 그 이후를 상상하기란 쉽지 않다. 늘 가장 먼저 죽는 존재는 자신일 거라 생각해왔으니까. 와 닿는 감정을 정의하기 힘들었다. 동료를 떠나보낸 슬픔? 마지막은 편했길 바라는 바람? 아니.. 얼떨떨한 감정에 가까웠다. 적어도 지금은. 당신의 찬란한 삶이 꺼지는 건 외면하고 싶을 정도다.) 떠올리기 쉽지 않아. 그대의 죽은 모습을. 슬퍼하려나. 그대의 유언이 있다면 따르려 노력하겠지. 사후세계에서든, 다음 생에서든 만날 기회가 있길 바라면서.  하지만 역시.. 그 심장을 가져가는 건 나였으면 해. 그러니 쉽게 죽지 말라고. (마지막 말은 농담처럼 덧붙인다. 자신의 심장을 주고 상대의 심장을 취한다. 심장을 기꺼이 가져가겠다는 말이 지금에서야 닿은 것처럼)  (언뜻 본 푸른 색, 그것이 머리에 씌워진다. 허리를 숙여 끈을 묶어주는 당신의 얼굴이 어느 때보다 피범벅이라는 사실을 깨닫는다.) 하하.. 이거 부끄럽군. 아직 그대의 팔은 완성하지 못했는데. 고민이 깊어지다 보니 원. (눈을 감아도 모자의 그림자가 느껴진다. 확실히 끈이 있는 모자라면 잃어버릴 일은 줄겠군. 위를 바라보는 것도 잠시, 가까운 거리에 있는 당신의 입 모양에 집중한다. 보지 않으면 들을 수도 없으니까. 염색제에 정신이 팔린 사이에? 리본만 하더라도 과정이 많을 텐데. 가르쳐준 것도 없는데 졸업해도 되겠어. 중간중간 말을 섞으며 하하 웃는다. 피와 상처만 아니라면 일상의 한 장면으로 보였을 모습. 부드러운 천으로 조심스레 당신 얼굴의 피를 닦았다. 모자의 감촉을 느끼다 들려오는 물음에 고개를 젓는다.)  그 마도서는 불태워졌어. 마을을 그 모양으로 만들었던 원인 중 하나인데 당연하지. 그것보단 죽기 전까지 미친 듯 주문을 외웠던 탓이 큰 것 같지만. 너무 위험한 책 같아 보이잖아. (자조하듯 작게 웃는다) 그래서 사실대로 말하자면.. 그 책이 남아있을지도 확실하지 않아. 그런 모험인거지.
				미겔	(당신 상상 속의 미겔은 훌륭하다. 이 세상에 적용되는 묘한 법칙. 이야기꾼은 쉽게 죽지 않는다. 평소에 그를 주장하는 것은 물론이고 모두가 죽는 와중에도 변함 없을 미겔이니 자신의 죽음을 떠올려보라는 건 의외의 일이였다. 그렇지만 이야기의 주인공은 당신들일지라도 이야기의 주인은 저자다. 게다가 당신은 반전을 좋아하지 않는가? 혹은 그냥 이야기꾼의 단순한 변덕일지도 모른다. 그 변덕이 어디서부터 온 건지는 몰라도. 그렇게 던져진 의문이 당신을 괴롭힐지는 몰랐는지 시간이 조금 걸리자 당신을 바라보는 시선이 짙어진다. 당신이 무슨 생각을 하고 있는지, 어떤 감정을 느끼는지도 모르고 색안경 뒷편에 자리한 눈으로 자신만이 바라볼 수 있는 눈동자를 응시한다. 이윽고 답이 나오면 입을 열리나 싶더니 고개가 옆으로 기우는 것에 그친다.) ... (떠올리기 쉽지 않다? 이해가 된다. 워낙 죽지 않는다 호언장담하고 다녔으니까.)  (그런데 슬퍼한다는 확답도 아닌 애매한 말에 의문이 든 것이다. 슬프면 슬픈 거고, 편히 보내주고 싶으면 보내주는 게 아니던가? 그래도 유언을 따르려는 노력까지 해준다는 당신 말이 고마운지 웃는다. 걱정 마십쇼! 이미 전 마티암씨의 사후 세계에서 두려운 존재와, 인상 깊은 존재로 기다리고 있겠지요. 당신이 하실 건 그저, 죽어서 절 다시 만나는 것 뿐입니다. 머리가 새하얗게 질릴 정도로 오래 살다 오시든, 어쩌다 단명해 멋진 모자를 쓰고 오시든 그건 자유지요. 그렇게 사후세계에서 이야기와 검을 주고 받는 겁니다. 혹 사후세계에서 만나지 못한다 한들 상관 없습니다! 제가 남긴 '듀라한'의 이야기를 다음 생의 제가 우연히 흘려듣고는 그 흔적을 찾으려 들겠지요. 그러다 과거의 '듀라한'이었던 당신도 그 이야기에 이끌려 기묘한 우연의 만남이 이뤄질지도 모르잖습니까? 목소리가 나오면 이 이야기를 전해줘야겠다 생각하는 찰나, 덧붙여지는 말에 시선을 거둔다.)  (대신 당신 손을 주먹으로 말아쥐어 제 가슴팍을 찌르는 시늉을 하더니 작게 켁, 소리를 내며 죽은 척을 한다. 짓궂은 웃음이 이어진다. 약속은, 맹세는 역시 싫다. 하지만 일방적인 허락은 맹세가 아니지 않던가? 가죽 조각에 무언가를 적어내린다. 아직 당신에게 내용을 보여주진 않았지만. 자신의 뜯어진 팔은 신경쓰지 말라는듯 손을 휘휘 젓는다. 리본도 다느라고 제법 애먹었는지 손가락에 찔린 자국을... 오잉? 찔린 자국이 어디 갔지? 바늘이라 티도 안나는 모양이다. 이래서 검이 좋다니까! 그래도 중간중간 말을 섞어오는 당신에게서 칭찬이 들리면 뿌듯한 얼굴이 된다. 당신이 얼굴에 피를 닦아내면 얼굴을 가까이 가져가 가만히 그 손길을 받기도. 그러다 생각났는지 짐을 뒤적여 무언가를 또 꺼낸다.)  (이것은... 도브 돌라산 웨딩드레스! 입모양으로 이야기의 전말을 전한다.) '골든스버그씨께 받았습니다. 고마움의 의미로 주셨습니다.' (그 말을 끝으로 드레스의 천감을 손바닥으로 느끼다가... 이크, 피 묻을라. 드레스를 놓는다.) ... (아쉽다는 눈치로 앓는 소리를 낸다. 조금 작게 읊지 그랬냐며 당신에게 장난스러운 핀잔의 몸짓을 하기까지.) ... (그런 상상을 한다. 자신이 만약 이야기꾼으로서 듀라한의 이야기를 적고, 그 이야기의 힘이 마력을 끌어들여 당신이 외웠던 주문이 깃든 마도서가 된다면?! ...음! 터무니 없는 이야기다. 큭큭 웃는다.) '얼마나 찾고 싶으십니까? 1부터 100까지라고 치면!'
				마티암	(추억은 미화되기 마련이라던가. 하지만 당신과 함께한 모든 기억은 대화를 나누고 검을 맞댔던 시간에 맞춰 살아 움직였다. 여느 때나 눈이 보이지 않는 색안경을 쓰며 웃고 있는 당신의 생각을 파악할 수는 없었지만.) ..왜 그렇게 바라보나? 누가 말하더군. 난 항상 늦게 깨닫는 편이라고. 내 감정조차 몰라서, 변덕스레 행동하곤 해. (여전히 표정을 알 수 없는 너머를 바라본다. 무언가 생각하고 있으려나. 그걸 듣지 못한 것이 아쉽다. 고요한 틈 속 당신의 생각을 읽어내려 애쓴다. 그저 농담이려나? 아니면 진실을 섞어 던진 말일까. 당신이 죽는 것은 알 수 없는 미래지만 지금 이 순간은 현실이다. 제 죽음을 말하는 미겔, 그 맞은편에 선 자신은.. 어땠지?)  그대는 오래 살아야지. 아직 듣고 노래할 이야기가 많지 않나. (죽은 척하는 당신을 보며 따라 웃지만, 그 생각이 떠나지 않는 듯했다. 자신보다 늦게 죽길 바라면서, 그 손으로 심장을 가져가겠다는.. 모순적인 말이란! 잠시 가죽 조각에 무언가를 적는 당신을 바라보다) 지금 상황도 그렇지만, 릴레인에 가서는 더 어렵겠지. (모자를 만지작거린다. 천의 감촉이 어색하다. 오래 입은 옷은 익숙하지만 해지기 마련. 언제 쓸 지도 모를 옷감을 넣어두기만 했지, 이런 새 천을 직접 입는 건 오랜만이다.) 모자와 같은 색의 천은 어디서 구한 거야? 이런 색은 조금만 달라도 차이가 크게 나는데. 애 좀 썼겠어. (생각해보니 옷을 선물 받긴 처음이다. 그야 그 좁은 마을에서 재봉사라곤 자신의 가족뿐이었으니. 재봉사에게 옷을 선물하는 경우는 흔하지 않다. 비록 그것이 모자일지라도. 그렇다면 이건 모험가와 모험가의 이야기인 걸까.)  ..이 상황에서도 도브 돌라의 천은 반짝거리는군. (가만히 천을 바라보다, 무언가 결심한 듯 실과 바늘을 든다) 마물의 이빨이 그대보다 옷을 꿰뚫으면 좋을 것 같아서. 바드의 생명은 역시 어깨잖아? (모든 재료는 준비되어 있다. 염색한 천, 가죽, 실과 바늘, 가위.. 그리고 단추들. 그동안 이야기했던 아름다운 팔은 아닐지도. 하지만 튼튼히 당신의 어깨를 지킬 갑옷은 만들 수 있을 것이다) 99? 아니, 90 정도려나. 이젠 절박하다기보단 일상 같은 느낌이야. 이렇게 바쁠 땐 까먹기도 하는. 의외려나?
				미겔	(후후후. 왜 그렇게 바라보냐는 물음에 평소와 다름 없는 목소리로 웃는다. 바람이 조금 더 섞였던 것도 같다. 목소리가 돌아와 이제는 온전히 당신에게 자신이 하고픈 말을 들려줄 수 있다.) 왜긴요~ 그냥 마티암씨 눈을 보는 게 좋아서 봤습니다요! (능청스러운 말로 넘긴다. 사실이기도 하고. 어쩌면 자신의 눈을 내비치지 않고 당신을 볼 수 있다는 치사함의 표시일지도 모른다.) 변덕을 통해 자신의 감정과 진심을 찾는 건 재밌는 일이지요. 무엇보다 '노력'하는 것처럼 비춰지지 않습니까? 누구는 변덕스럽다, 왜 그리 알 수 없게 구냐 손가락할지언정! 아무튼, 늦게 깨닫는 편이시라면 어쩔 수 없군요. 이 미겔, 직접 죽어서 깨달으실 수 있게 돕는 수 밖에~ (제 한쪽 뺨을 감싼 채 짓궂게 말하다가도 걱정 말라는 듯 미소를 짓는다.) 뭐어, 단명할 생각은 없으니 걱정 마십쇼! 오래 살아서, 제 심장에 담을 수 있는 최대한의 이야기를 담을 것이니까요.  이거 어쩌지요~? 요 심장을 가져가시려면 마티암씨도 늦게 죽어주셔야겠습니다! 그래도 무수한 이야기가 담긴 심장이니, 가져가시면 사후세계에서 심심하진 않을 겁니다. (그러곤 당신에게 자신이 아까 생각했던 이야기를 짧게 들려준다. 지금의 자신이 당신의 이야기를 노래하고, 다음 생에서도 우연히 '듀라한'의 이야기를 접한 당신과 제가 만나면 재밌을 것 같다는 얘기다. 그 말을 전하는 와중에 무언가를 다 적은 건지, 가죽 조각을 돌돌 말아 제 머리끈으로 묶어내더니 다시 당신에게 건네준다. 이건 제가 죽었을 때 보십쇼! 정 궁금하시면 그냥 제가 언데드가 되었을 때 앞에서 낭송하셔도 됩니다~? 약간, 마도서로 언데드를 부리는 흑마법사 느낌? 하하하! 별 내용은 없지만요. 그렇게 말을 맺는다.)  이 바드는 눈도 은근 좋아서 말이죠. 칼같이 색을 구분했달까요! ...운이 좋았던 것도 맞구요~ 마음에 들어하시는 것 같아 기쁩니다. 눈이 높으실까 걱정했는데 말이지요. (음음! 어깨가 생명! 실과 바늘을 드는 당신을 반짝이는 안경빛으로 본다. 그러다가...) 잠까아안! 혹시 천감을 이용하고 남은 걸로 여전히 드레스 형태가 유지될깝쇼~? 그게... 골든스버그씨도 그렇고 머레이씨도 은퇴 전에는 제가 웨딩 드레스를 입은 모습이 보고 싶다고 하셔서 말입죠~! (멋쩍게 웃더니) 보시다시피 제가 또 다른 드레스를 구할 일은 없을 것 같아서 있는 걸로 해결하고 싶습니다요~ (벅벅...) 호오, 99와 90은 꽤 큰 차이인데두요! 그래도 여전히 높은 열망이네요. 찾으면 좋고~ 아니면 만다~?
				마티암	(돌아왔군. 작게 중얼거렸다. 미겔은 언제나 미겔이지만 조금 더 익숙한 미겔이 되었다.) 그렇게 봐 놓고도 또 보고 싶나? 이쪽은 아무리 애써도 볼 수 없는 신세인데. (기웃거리며 눈을 찾는 척하다가) 그 '노력'을 해서 겨우 깨닫게 되는 거지. 하지만 어쩔 수 없다니까. 이 이리저리 휘둘리는 줏대를. 하하.. 몸소 시범해주시는 건가? 그 전에 감정을 깨우쳐야겠는데. 참고삼아 반대로 묻고 싶군. 미겔, 그대는 내가 죽으면 어떨 것 같나? (가벼운 투로 던진다.)  '몸의 기억으로 움직이며 심장의 이야기를 연료 삼아 살아가는 존재, 그것이 이야기꾼.' (시를 읊듯 이야기한다. 농담의 연장선이랄까. 뇌가 아닌 심장에 이야기가 담긴다니 참 다행이다. 뇌의 벌레 역시 그 이야기를 갉아먹을 수 없을 테니) 늦게 죽어줘야 한다니.. 그건 축복 아닌가? 하하, 역시 그만둬야겠어. 사후세계의 그대가 심심해서 어쩌나. 얌체 같은 재봉사가 찌르기 한 번에 그 심장을 가져간다면. (당신의 이야기를 흥미로운 듯 듣는다. 다음 생이라. 바람에 가까운 이야기다. 그러나 과거, 현재, 미래를 노래하는 바드가 말하니 어쩐지 진실이 될 것만 같았다.)  그때의 '듀라한' 이야기는 어떻게 변했으려나. 그때까지 이어지기 위해선 아주 명곡이어야 할 거야. 뭐, 세계 최고의 바드에겐 식은 죽 먹기겠지만! 다음 생의 내가 그 이야기를 듣고 모험을 떠나길 바라지. 그래야 그대를 만날 수 있을 테니까. (천천히 가죽 조각을 받는다. 잘 묶인 고동색 가죽. 그 대신 풀린 당신의 머리. 과거의 당신을 조금이나마 엿본 기분이다) ..이게 마지막 글쓰기용 가죽이었는데. (농담) 아주 오랜 시간이 지나야 풀어볼 수 있겠어. 잘 간수해보지. (품속에 넣으려다 그저 꼭 쥐고 있다. 가방이 없는 게 이럴 때 안 좋다.) ..그 눈으로 색이 보이긴 하는 건가? 색을 맞추려면 오히려 검은색이나, 비싼 염료를 쓴 원색이 찾기 쉽지. 하지만 그댄 이 모자를 택했어. 취향을 고려해 준 것 같아 기쁠 따름이지. 후후, 꼭 높은 것만은 아니네. (물리적으로 따지자면)  그대의 드레스에서 뜯어갈 생각은 아니었네. 하지만 웨딩드레스라니... 결혼이라도 할 생각인가? (그의 드레스에서.. 종아리 부분을 뜯어간 일이 생각난다. 그런 스커트느낌의 드레스도 어울릴 것 같지만. 어쩐지 미안해지는 이 기분.) 드레스의 수선이 필요하다면 언제든 말하길. 되돌아가고 싶은 마음은 변함이 없지만... 과연 그 주문을 다시 찾을 수 있을까. 5년 동안 온 대륙을 돌아다녔잖아. 차라리 기억을 되살리는 게 쉬울지도.
