					
				마티암	그대는 유연한 모양이로군. 난 어렸을 적 대부분의 시간을 책상에서 보냈더니 영.. (아무리 머리를 막 대한다 한들 스트레칭 볼로 쓰지는 않았다) 마구마구 밟아주게. 아마 다들 좋아할 거야. 검술이라.. 여기서 나가면 대련이나 하겠나? 저번에 말했던 것처럼 말이야.
				미겔	와우~! 저랑은 정반대시군요. 전 책상 앞에 앉아본 적이 없는데~ 그나저나 책상에 앉아계신 어린 마티암씨라...후후후... (귀엽다!) (당신이 무슨 생각을 하는지 몰라도 괜히 머리를 보게 된다.) 좋아하실 분은 마티암씨밖에 없을 것도 같지만요~ 저야 좋습니다! 항상 마티암씨의 레이피어가 탐났거든요~ 검술도 어릴 적부터 익히신겁니까?
				마티암	어렸을 적에도 이리저리 돌아다니는 것을 즐겼나? 생각해보니 그대의 과거 이야기는 거의 들은 적이 없군. (궁금하다는 얼굴) 내 장담하는데 훔 기준 30대 이상은 다 좋아할걸세. 하하! 그 레이피어를 참수된 후 처음 들어봤다고 하면 놀라겠어. 파수꾼단에 처음 들어왔을 때의 실력이 기억나지 않나?
				미겔	그야 저는 거리 출신이니 말입니다~! 당연히 돌아다닐 수밖에 없지요. 마을을 떠난 건... 열 다섯이었습죠. (궁금하다는 얼굴을.보고 술술 말해주다가) 근육이 풀리는 건 좋아하셔도 제게 밟히는 건 별개지 말입니다~? (처음 들어왔을 때 마물과 대적하던 당신을 떠올린다.) 후후후....기억납니다! 그렇지만 처음부터 죽지 않게 태어난 사람처럼 검을 휘두르지 않으셨습니까? 그 점이 참 마음에 들었지요!
				마티암	열다섯에 떠나.. 열여섯에 입단이었지 아마. 거리 출신이라 하면 태어났을 때부터 길거리에서 나고 자란 건가. (어쩐지 서슴없는 물음이었다) 아버지가 자신의 등을 밟으라고 했을 때는 이해할 수 없었는데, 이제는 확실히 알겠더군. 가볍게 문지르는 것으로 충족되지 않는 무언가가 있다는 것을 깨달았어. (픽 웃는다) 죽지 않게 태어난 사람이 어디 있겠나. 그저.. 이 상태로 죽고 싶지 않았을 뿐이지. 미겔은 처음 봤을 때부터 실력이 좋았던 것 같아. (과거라 어느 정도 미화된 부분도 있을 테지만.. 그럼에도 불구하고)
				미겔	잘 기억해주고 계시는군요! 맞습니다요~ 태어났을 때부터 집이랄게 없었지요. 뭐, 그게 문제라고 느낀 적은 없었지만요! (서슴없는 물음에 서슴없이 답한다.) 혹시 또 밟히고 싶으시면 언제든 말씀 주십쇼~ 저도 하다보니 제법 재밌는 것 같습니다? (계속해 안마를 이어나가며 웃는다.) 이 상태로 죽지 않고 싶으신 분이 그렇게 거침없이 검을 휘두르셨단 말입니까~? 그게 멋진 건 사실입니다만~ 과찬이십니다! 검술에는 큰 자부심이 있어 좋게 봐주셨다면 기쁘지 말입니다.
				마티암	(정말 서슴없는 대화였다) 마을마다 분위기가 달라 상상하기 어렵군. 돌봐주는 사람은 있었으려나. (압력에 따라 목소리의 크기가 변했다) 그렇다면 밟히는 영광을 더 누리고 싶은데. 언제든 밟고 싶다면 찾아오게. (마치 악어와 악어새처럼.. 공생관계를 상상한다.) 고용 불안정 시기기도 했으니.. 그냥 재봉사보단 검을 쓸 줄 아는 재봉사가 낫지 않겠나. 그리고 이상하게.. 처음 보는 마물과 대적하는 것이 두렵지 않았어. 체질인 걸까. (...) 검을 쓰는 바드는 그대가 처음이었다네. 검을 선택한 이유가 있는가?
				미겔	그래도 제법 거리의 아이에게도 친절한 축에 속하는 마을이었답니다? 악의가 없었던 것은 아니지만 악의보단 선의가 많은 그런 마을이었습죠! 돌봐주는 사람...은 열 살되기 전까진 딱히 없었습니다! (압력에 따라 목소리 크기가 변하는게 신기한지 악기를 연주하듯 발을 몇 번 눌렀다 떼본다.) 후후후... 그랬다가 필요 이상으로 밟히시면 어쩌려구요~ 하지만 저야 좋지요! 거절할 이유 없는 제안입니다. 어느쪽이든 검을 쓸 줄 알면 좋지요, 암요. 타고나신 것일지도 모르겠습니다? 저도 그런 것이 딱히 두렵지 않거든요. 제가 처음이었다니 기쁘군요! 검은 제가 선택했다기보단 찾아온 것에 가깝습니다~ 그래서 제가 골랐다고 보기엔 어렵군요!
				마티암	여러모로 풍족한 마을이었던 모양이군. 갓난아기가 혼자 살아남을 정도였다니. (아름답진 않지만 그럴듯한 연주가 되었다) 이 정도 무게로 근육이 나갈 정도가 될 것 같진 않지만.. 만약 그렇게 된다면 치유도 부탁하지. (..) 찾아온다? (그 말이 이해가 가지 않는 듯 중얼거렸다) 나 같은 경우는 아름다운 금속에 이끌려 검을 선택하게 되었는데. 그대도 그런 느낌인가?
				미겔	제법 주워먹을 게 있었지요! 저 역시 무던한 편이었으니 더욱 살기 편했고 말입니다~ (그럴듯한 연주 소리에 흡족한 표정을 짓더니) 제 무게를 완전히 실은게 아니니 아직 버티실만한가봅니다! 네이, 네이, 저 때문에 다치신다면 응당 책임지고 치료해드립죠! (고개를 젓다가 묘하게 옆으로 기울어진다. 잘 모르겠다는듯.) 그런 것도 같지만... 저는 무기로 처음 잡은 것이 검입니다. 그래서 자연스레 마음이 간 것일 수도 있겠죠! 빛나는 검날이 매력적이기도 하구요.
